champion,category,vs_champ,value,with_champ
ivern,WEAK_MATCHUP,Senna,48.50,
ivern,WEAK_MATCHUP,Twitch,48.62,
ivern,WEAK_MATCHUP,Ashe,50.00,
ivern,WEAK_MATCHUP,Smolder,50.25,
ivern,WEAK_MATCHUP,Jinx,50.37,
ivern,WEAK_MATCHUP,Zeri,51.28,
ivern,WEAK_MATCHUP,Sivir,51.45,
ivern,WEAK_MATCHUP,Draven,51.48,
ivern,WEAK_MATCHUP,Brand,51.69,
ivern,WEAK_MATCHUP,Vayne,52.23,
ivern,WEAK_MATCHUP,Kai'Sa,52.60,
ivern,WEAK_MATCHUP,Ezreal,52.67,
ivern,WEAK_MATCHUP,Lucian,53.14,
ivern,WEAK_MATCHUP,Samira,53.90,
ivern,WEAK_MATCHUP,Ziggs,54.10,
ivern,WEAK_MATCHUP,Aphelios,54.48,
ivern,WEAK_MATCHUP,Jhin,55.08,
ivern,WEAK_MATCHUP,Kog'Maw,55.93,
ivern,WEAK_MATCHUP,Vel'Koz,56.86,
ivern,WEAK_MATCHUP,Corki,57.41,
ivern,WEAK_MATCHUP,Caitlyn,57.48,
ivern,WEAK_MATCHUP,Varus,58.68,
ivern,WEAK_MATCHUP,Tristana,59.07,
ivern,WEAK_MATCHUP,Mel,60.47,
ivern,WEAK_MATCHUP,Xayah,61.90,
ivern,WEAK_MATCHUP,Yasuo,62.50,
ivern,GOOD_SYNERGY,,58.97,Yasuo
ivern,GOOD_SYNERGY,,55.60,Tristana
ivern,GOOD_SYNERGY,,55.28,Aphelios
ivern,GOOD_SYNERGY,,54.76,Swain
ivern,GOOD_SYNERGY,,54.32,Zeri
ivern,GOOD_SYNERGY,,54.19,Draven
ivern,GOOD_SYNERGY,,54.12,Senna
ivern,GOOD_SYNERGY,,53.93,Twitch
ivern,GOOD_SYNERGY,,53.85,Kalista
ivern,GOOD_SYNERGY,,53.85,Mel
ivern,GOOD_SYNERGY,,53.36,Vayne
ivern,GOOD_SYNERGY,,52.94,Hwei
ivern,GOOD_SYNERGY,,52.91,Samira
ivern,GOOD_SYNERGY,,52.75,Kog'Maw
ivern,GOOD_SYNERGY,,52.74,Miss Fortune
ivern,GOOD_SYNERGY,,52.68,Caitlyn
ivern,GOOD_SYNERGY,,52.63,Seraphine
ivern,GOOD_SYNERGY,,52.40,Lucian
ivern,GOOD_SYNERGY,,52.38,Nilah
ivern,GOOD_SYNERGY,,52.37,Jinx
ivern,GOOD_SYNERGY,,52.29,Ashe
ivern,GOOD_SYNERGY,,52.25,Yunara
ivern,GOOD_SYNERGY,,52.23,Kai'Sa
ivern,GOOD_SYNERGY,,50.59,Brand
ivern,GOOD_SYNERGY,,50.45,Jhin
ivern,GOOD_SYNERGY,,49.36,Sivir
ivern,GOOD_SYNERGY,,49.27,Smolder
ivern,GOOD_SYNERGY,,47.33,Varus
ivern,GOOD_SYNERGY,,47.06,Ziggs
ivern,GOOD_SYNERGY,,45.73,Ezreal
ivern,GOOD_SYNERGY,,45.30,Xayah
ivern,GOOD_SYNERGY,,42.50,Corki
janna,WEAK_MATCHUP,Veigar,39.82,
janna,WEAK_MATCHUP,Kog'Maw,46.11,
janna,WEAK_MATCHUP,Senna,46.83,
janna,WEAK_MATCHUP,Ashe,48.54,
janna,WEAK_MATCHUP,Jinx,49.30,
janna,WEAK_MATCHUP,Seraphine,49.49,
janna,WEAK_MATCHUP,Draven,49.58,
janna,WEAK_MATCHUP,Zeri,50.23,
janna,WEAK_MATCHUP,Hwei,50.57,
janna,WEAK_MATCHUP,Xerath,50.96,
janna,WEAK_MATCHUP,Varus,51.00,
janna,WEAK_MATCHUP,Kai'Sa,51.04,
janna,WEAK_MATCHUP,Swain,51.09,
janna,WEAK_MATCHUP,Sivir,51.72,
janna,WEAK_MATCHUP,Xayah,51.89,
janna,WEAK_MATCHUP,Twitch,52.35,
janna,WEAK_MATCHUP,Brand,52.73,
janna,WEAK_MATCHUP,Smolder,52.76,
janna,WEAK_MATCHUP,Jhin,52.83,
janna,WEAK_MATCHUP,Yunara,52.84,
janna,WEAK_MATCHUP,Tristana,53.12,
janna,WEAK_MATCHUP,Caitlyn,53.19,
janna,WEAK_MATCHUP,Yasuo,53.33,
janna,WEAK_MATCHUP,Aphelios,53.56,
janna,WEAK_MATCHUP,Corki,53.73,
janna,WEAK_MATCHUP,Samira,54.98,
janna,WEAK_MATCHUP,Vayne,55.04,
janna,WEAK_MATCHUP,Miss Fortune,55.11,
janna,WEAK_MATCHUP,Ezreal,55.14,
janna,WEAK_MATCHUP,Lucian,55.59,
janna,WEAK_MATCHUP,Kalista,55.62,
janna,WEAK_MATCHUP,Nilah,55.77,
janna,WEAK_MATCHUP,Ziggs,56.60,
janna,WEAK_MATCHUP,Mel,57.89,
janna,GOOD_SYNERGY,,58.16,Yasuo
janna,GOOD_SYNERGY,,57.94,Karthus
janna,GOOD_SYNERGY,,57.68,Senna
janna,GOOD_SYNERGY,,57.14,Brand
janna,GOOD_SYNERGY,,54.81,Mel
janna,GOOD_SYNERGY,,54.51,Lucian
janna,GOOD_SYNERGY,,54.17,Draven
janna,GOOD_SYNERGY,,54.17,Seraphine
janna,GOOD_SYNERGY,,53.55,Xayah
janna,GOOD_SYNERGY,,53.43,Twitch
janna,GOOD_SYNERGY,,52.94,Nilah
janna,GOOD_SYNERGY,,52.53,Corki
janna,GOOD_SYNERGY,,52.42,Ashe
janna,GOOD_SYNERGY,,52.16,Tristana
janna,GOOD_SYNERGY,,51.83,Varus
janna,GOOD_SYNERGY,,51.72,Zeri
janna,GOOD_SYNERGY,,51.56,Kog'Maw
janna,GOOD_SYNERGY,,51.46,Kai'Sa
janna,GOOD_SYNERGY,,51.28,Jhin
janna,GOOD_SYNERGY,,50.94,Ziggs
janna,GOOD_SYNERGY,,50.82,Caitlyn
janna,GOOD_SYNERGY,,50.80,Smolder
janna,GOOD_SYNERGY,,50.76,Vayne
janna,GOOD_SYNERGY,,50.63,Aphelios
janna,GOOD_SYNERGY,,49.88,Jinx
janna,GOOD_SYNERGY,,48.46,Hwei
janna,GOOD_SYNERGY,,48.31,Sivir
janna,GOOD_SYNERGY,,48.15,Samira
janna,GOOD_SYNERGY,,47.80,Miss Fortune
janna,GOOD_SYNERGY,,47.73,Ezreal
janna,GOOD_SYNERGY,,47.19,Yunara
jarvaniv,WEAK_MATCHUP,Yasuo,46.60,
jarvaniv,WEAK_MATCHUP,Brand,47.28,
jarvaniv,WEAK_MATCHUP,Senna,48.00,
jarvaniv,WEAK_MATCHUP,Corki,48.11,
jarvaniv,WEAK_MATCHUP,Tristana,48.13,
jarvaniv,WEAK_MATCHUP,Ziggs,48.25,
jarvaniv,WEAK_MATCHUP,Lucian,48.66,
jarvaniv,WEAK_MATCHUP,Swain,49.00,
jarvaniv,WEAK_MATCHUP,Kalista,49.83,
jarvaniv,WEAK_MATCHUP,Twitch,49.84,
jarvaniv,WEAK_MATCHUP,Draven,49.94,
jarvaniv,WEAK_MATCHUP,Hwei,50.17,
jarvaniv,WEAK_MATCHUP,Kog'Maw,50.78,
jarvaniv,WEAK_MATCHUP,Zeri,51.43,
jarvaniv,WEAK_MATCHUP,Jinx,51.76,
jarvaniv,WEAK_MATCHUP,Aphelios,52.03,
jarvaniv,WEAK_MATCHUP,Samira,52.17,
jarvaniv,WEAK_MATCHUP,Smolder,52.37,
jarvaniv,WEAK_MATCHUP,Sivir,52.70,
jarvaniv,WEAK_MATCHUP,Caitlyn,52.79,
jarvaniv,WEAK_MATCHUP,Yunara,53.10,
jarvaniv,WEAK_MATCHUP,Kai'Sa,53.16,
jarvaniv,WEAK_MATCHUP,Xayah,53.18,
jarvaniv,WEAK_MATCHUP,Nilah,53.28,
jarvaniv,WEAK_MATCHUP,Ezreal,53.56,
jarvaniv,WEAK_MATCHUP,Miss Fortune,53.57,
jarvaniv,WEAK_MATCHUP,Seraphine,54.35,
jarvaniv,WEAK_MATCHUP,Ashe,54.49,
jarvaniv,WEAK_MATCHUP,Jhin,54.51,
jarvaniv,WEAK_MATCHUP,Varus,55.25,
jarvaniv,WEAK_MATCHUP,Vayne,56.59,
jarvaniv,WEAK_MATCHUP,Mel,57.46,
jarvaniv,GOOD_SYNERGY,,57.80,Nilah
jarvaniv,GOOD_SYNERGY,,56.40,Ziggs
jarvaniv,GOOD_SYNERGY,,56.18,Xayah
jarvaniv,GOOD_SYNERGY,,56.06,Senna
jarvaniv,GOOD_SYNERGY,,55.51,Hwei
jarvaniv,GOOD_SYNERGY,,54.89,Draven
jarvaniv,GOOD_SYNERGY,,53.94,Caitlyn
jarvaniv,GOOD_SYNERGY,,53.43,Samira
jarvaniv,GOOD_SYNERGY,,53.23,Jinx
jarvaniv,GOOD_SYNERGY,,53.01,Miss Fortune
jarvaniv,GOOD_SYNERGY,,52.35,Sivir
jarvaniv,GOOD_SYNERGY,,52.34,Seraphine
jarvaniv,GOOD_SYNERGY,,51.98,Tristana
jarvaniv,GOOD_SYNERGY,,51.91,Lucian
jarvaniv,GOOD_SYNERGY,,51.84,Twitch
jarvaniv,GOOD_SYNERGY,,51.66,Xerath
jarvaniv,GOOD_SYNERGY,,51.48,Vayne
jarvaniv,GOOD_SYNERGY,,51.05,Corki
jarvaniv,GOOD_SYNERGY,,51.03,Jhin
jarvaniv,GOOD_SYNERGY,,50.92,Ashe
jarvaniv,GOOD_SYNERGY,,50.86,Smolder
jarvaniv,GOOD_SYNERGY,,50.43,Kog'Maw
jarvaniv,GOOD_SYNERGY,,50.12,Zeri
jarvaniv,GOOD_SYNERGY,,49.96,Kai'Sa
jarvaniv,GOOD_SYNERGY,,49.85,Kalista
jarvaniv,GOOD_SYNERGY,,49.62,Brand
jarvaniv,GOOD_SYNERGY,,49.28,Yunara
jarvaniv,GOOD_SYNERGY,,49.15,Aphelios
jarvaniv,GOOD_SYNERGY,,48.60,Yasuo
jarvaniv,GOOD_SYNERGY,,48.05,Mel
jarvaniv,GOOD_SYNERGY,,47.93,Ezreal
jarvaniv,GOOD_SYNERGY,,47.24,Varus
jarvaniv,GOOD_SYNERGY,,44.86,Swain
jax,WEAK_MATCHUP,Swain,42.65,
jax,WEAK_MATCHUP,Seraphine,46.34,
jax,WEAK_MATCHUP,Senna,47.40,
jax,WEAK_MATCHUP,Brand,47.78,
jax,WEAK_MATCHUP,Tristana,48.44,
jax,WEAK_MATCHUP,Jinx,49.04,
jax,WEAK_MATCHUP,Mel,49.12,
jax,WEAK_MATCHUP,Kog'Maw,49.34,
jax,WEAK_MATCHUP,Nilah,49.77,
jax,WEAK_MATCHUP,Hwei,50.00,
jax,WEAK_MATCHUP,Vayne,50.17,
jax,WEAK_MATCHUP,Twitch,50.64,
jax,WEAK_MATCHUP,Smolder,50.69,
jax,WEAK_MATCHUP,Yasuo,51.34,
jax,WEAK_MATCHUP,Ashe,51.37,
jax,WEAK_MATCHUP,Yunara,51.75,
jax,WEAK_MATCHUP,Xayah,51.75,
jax,WEAK_MATCHUP,Lucian,52.08,
jax,WEAK_MATCHUP,Sivir,52.25,
jax,WEAK_MATCHUP,Draven,52.28,
jax,WEAK_MATCHUP,Jhin,52.47,
jax,WEAK_MATCHUP,Kai'Sa,53.50,
jax,WEAK_MATCHUP,Kalista,53.57,
jax,WEAK_MATCHUP,Ziggs,53.72,
jax,WEAK_MATCHUP,Zeri,53.88,
jax,WEAK_MATCHUP,Samira,54.03,
jax,WEAK_MATCHUP,Caitlyn,54.38,
jax,WEAK_MATCHUP,Ezreal,54.56,
jax,WEAK_MATCHUP,Aphelios,54.74,
jax,WEAK_MATCHUP,Miss Fortune,54.91,
jax,WEAK_MATCHUP,Corki,55.02,
jax,WEAK_MATCHUP,Varus,55.09,
jax,GOOD_SYNERGY,,58.96,Hwei
jax,GOOD_SYNERGY,,56.49,Brand
jax,GOOD_SYNERGY,,56.21,Senna
jax,GOOD_SYNERGY,,55.91,Seraphine
jax,GOOD_SYNERGY,,55.02,Vayne
jax,GOOD_SYNERGY,,54.27,Jinx
jax,GOOD_SYNERGY,,53.99,Kalista
jax,GOOD_SYNERGY,,53.47,Ashe
jax,GOOD_SYNERGY,,53.04,Samira
jax,GOOD_SYNERGY,,52.97,Swain
jax,GOOD_SYNERGY,,52.68,Sivir
jax,GOOD_SYNERGY,,52.65,Jhin
jax,GOOD_SYNERGY,,52.36,Smolder
jax,GOOD_SYNERGY,,52.12,Twitch
jax,GOOD_SYNERGY,,52.08,Ziggs
jax,GOOD_SYNERGY,,51.95,Zeri
jax,GOOD_SYNERGY,,51.58,Yunara
jax,GOOD_SYNERGY,,51.44,Draven
jax,GOOD_SYNERGY,,51.24,Tristana
jax,GOOD_SYNERGY,,50.62,Lucian
jax,GOOD_SYNERGY,,50.39,Kai'Sa
jax,GOOD_SYNERGY,,50.20,Varus
jax,GOOD_SYNERGY,,49.58,Xayah
jax,GOOD_SYNERGY,,49.44,Miss Fortune
jax,GOOD_SYNERGY,,49.27,Nilah
jax,GOOD_SYNERGY,,49.05,Caitlyn
jax,GOOD_SYNERGY,,48.23,Ezreal
jax,GOOD_SYNERGY,,47.95,Aphelios
jax,GOOD_SYNERGY,,47.74,Kog'Maw
jax,GOOD_SYNERGY,,47.21,Corki
jax,GOOD_SYNERGY,,46.79,Mel
jayce,WEAK_MATCHUP,Hwei,40.59,
jayce,WEAK_MATCHUP,Teemo,42.94,
jayce,WEAK_MATCHUP,Senna,44.01,
jayce,WEAK_MATCHUP,Brand,44.35,
jayce,WEAK_MATCHUP,Seraphine,46.84,
jayce,WEAK_MATCHUP,Sivir,47.73,
jayce,WEAK_MATCHUP,Nilah,48.24,
jayce,WEAK_MATCHUP,Jhin,48.49,
jayce,WEAK_MATCHUP,Twitch,48.50,
jayce,WEAK_MATCHUP,Ashe,48.94,
jayce,WEAK_MATCHUP,Samira,49.15,
jayce,WEAK_MATCHUP,Jinx,49.82,
jayce,WEAK_MATCHUP,Zeri,50.00,
jayce,WEAK_MATCHUP,Corki,50.00,
jayce,WEAK_MATCHUP,Miss Fortune,50.17,
jayce,WEAK_MATCHUP,Ziggs,50.33,
jayce,WEAK_MATCHUP,Kai'Sa,50.69,
jayce,WEAK_MATCHUP,Kog'Maw,50.95,
jayce,WEAK_MATCHUP,Aphelios,51.33,
jayce,WEAK_MATCHUP,Lucian,51.40,
jayce,WEAK_MATCHUP,Vayne,51.60,
jayce,WEAK_MATCHUP,Ezreal,51.88,
jayce,WEAK_MATCHUP,Tristana,51.91,
jayce,WEAK_MATCHUP,Caitlyn,52.25,
jayce,WEAK_MATCHUP,Yunara,52.37,
jayce,WEAK_MATCHUP,Draven,53.28,
jayce,WEAK_MATCHUP,Kalista,53.71,
jayce,WEAK_MATCHUP,Varus,53.88,
jayce,WEAK_MATCHUP,Smolder,54.74,
jayce,WEAK_MATCHUP,Mel,55.05,
jayce,WEAK_MATCHUP,Xayah,55.88,
jayce,GOOD_SYNERGY,,57.69,Hwei
jayce,GOOD_SYNERGY,,56.73,Senna
jayce,GOOD_SYNERGY,,56.02,Teemo
jayce,GOOD_SYNERGY,,55.83,Xerath
jayce,GOOD_SYNERGY,,54.55,Swain
jayce,GOOD_SYNERGY,,52.77,Jinx
jayce,GOOD_SYNERGY,,52.41,Nilah
jayce,GOOD_SYNERGY,,51.87,Ashe
jayce,GOOD_SYNERGY,,51.76,Zeri
jayce,GOOD_SYNERGY,,51.33,Brand
jayce,GOOD_SYNERGY,,50.95,Vayne
jayce,GOOD_SYNERGY,,50.43,Ziggs
jayce,GOOD_SYNERGY,,50.35,Xayah
jayce,GOOD_SYNERGY,,50.19,Seraphine
jayce,GOOD_SYNERGY,,50.12,Yunara
jayce,GOOD_SYNERGY,,49.98,Caitlyn
jayce,GOOD_SYNERGY,,49.61,Twitch
jayce,GOOD_SYNERGY,,49.50,Sivir
jayce,GOOD_SYNERGY,,49.41,Miss Fortune
jayce,GOOD_SYNERGY,,49.18,Lucian
jayce,GOOD_SYNERGY,,49.09,Jhin
jayce,GOOD_SYNERGY,,48.93,Samira
jayce,GOOD_SYNERGY,,48.92,Kai'Sa
jayce,GOOD_SYNERGY,,48.63,Kalista
jayce,GOOD_SYNERGY,,48.20,Smolder
jayce,GOOD_SYNERGY,,48.10,Tristana
jayce,GOOD_SYNERGY,,48.06,Aphelios
jayce,GOOD_SYNERGY,,47.23,Draven
jayce,GOOD_SYNERGY,,47.11,Kog'Maw
jayce,GOOD_SYNERGY,,46.89,Ezreal
jayce,GOOD_SYNERGY,,46.88,Corki
jayce,GOOD_SYNERGY,,45.51,Varus
jayce,GOOD_SYNERGY,,44.81,Mel
jhin,WEAK_MATCHUP,Swain,45.36,
jhin,WEAK_MATCHUP,Senna,45.57,
jhin,WEAK_MATCHUP,Yasuo,46.71,
jhin,WEAK_MATCHUP,Tristana,47.77,
jhin,WEAK_MATCHUP,Samira,48.09,
jhin,WEAK_MATCHUP,Seraphine,48.27,
jhin,WEAK_MATCHUP,Zeri,48.62,
jhin,WEAK_MATCHUP,Jinx,49.25,
jhin,WEAK_MATCHUP,Hwei,49.45,
jhin,WEAK_MATCHUP,Kog'Maw,49.64,
jhin,WEAK_MATCHUP,Twitch,49.95,
jhin,WEAK_MATCHUP,Brand,50.08,
jhin,WEAK_MATCHUP,Nilah,50.10,
jhin,WEAK_MATCHUP,Xayah,50.14,
jhin,WEAK_MATCHUP,Vayne,50.24,
jhin,WEAK_MATCHUP,Ashe,50.43,
jhin,WEAK_MATCHUP,Kai'Sa,50.67,
jhin,WEAK_MATCHUP,Sivir,51.03,
jhin,WEAK_MATCHUP,Draven,51.35,
jhin,WEAK_MATCHUP,Ziggs,51.40,
jhin,WEAK_MATCHUP,Lucian,51.86,
jhin,WEAK_MATCHUP,Smolder,51.99,
jhin,WEAK_MATCHUP,Kalista,52.04,
jhin,WEAK_MATCHUP,Corki,52.30,
jhin,WEAK_MATCHUP,Xerath,52.70,
jhin,WEAK_MATCHUP,Miss Fortune,52.92,
jhin,WEAK_MATCHUP,Yunara,53.31,
jhin,WEAK_MATCHUP,Aphelios,53.46,
jhin,WEAK_MATCHUP,Mel,53.97,
jhin,WEAK_MATCHUP,Caitlyn,54.00,
jhin,WEAK_MATCHUP,Ezreal,54.13,
jhin,WEAK_MATCHUP,Varus,54.42,
jhin,GOOD_SYNERGY,,54.29,Vex
jhin,GOOD_SYNERGY,,54.12,Vladimir
jhin,GOOD_SYNERGY,,53.84,Xerath
jhin,GOOD_SYNERGY,,53.12,Syndra
jhin,GOOD_SYNERGY,,53.02,Twisted Fate
jhin,GOOD_SYNERGY,,52.77,Diana
jhin,GOOD_SYNERGY,,52.24,Brand
jhin,GOOD_SYNERGY,,51.96,Veigar
jhin,GOOD_SYNERGY,,51.92,Malzahar
jhin,GOOD_SYNERGY,,51.88,Talon
jhin,GOOD_SYNERGY,,51.84,Riven
jhin,GOOD_SYNERGY,,51.72,Fizz
jhin,GOOD_SYNERGY,,51.70,Hwei
jhin,GOOD_SYNERGY,,51.67,Viktor
jhin,GOOD_SYNERGY,,51.65,Lissandra
jhin,GOOD_SYNERGY,,51.55,Katarina
jhin,GOOD_SYNERGY,,51.28,Kassadin
jhin,GOOD_SYNERGY,,51.21,Ahri
jhin,GOOD_SYNERGY,,51.04,Cassiopeia
jhin,GOOD_SYNERGY,,50.98,Irelia
jhin,GOOD_SYNERGY,,50.90,Sylas
jhin,GOOD_SYNERGY,,50.90,Naafiri
jhin,GOOD_SYNERGY,,50.80,Taliyah
jhin,GOOD_SYNERGY,,50.73,Aurora
jhin,GOOD_SYNERGY,,50.73,Qiyana
jhin,GOOD_SYNERGY,,50.63,Zoe
jhin,GOOD_SYNERGY,,50.43,Vel'Koz
jhin,GOOD_SYNERGY,,50.39,Lux
jhin,GOOD_SYNERGY,,50.36,Anivia
jhin,GOOD_SYNERGY,,50.14,Ekko
jhin,GOOD_SYNERGY,,50.03,LeBlanc
jhin,GOOD_SYNERGY,,49.63,Galio
jhin,GOOD_SYNERGY,,49.61,Yone
jhin,GOOD_SYNERGY,,49.52,Annie
jhin,GOOD_SYNERGY,,49.45,Akshan
jhin,GOOD_SYNERGY,,49.37,Akali
jhin,GOOD_SYNERGY,,49.33,Yasuo
jhin,GOOD_SYNERGY,,48.31,Zed
jhin,GOOD_SYNERGY,,47.99,Aurelion Sol
jhin,GOOD_SYNERGY,,47.10,Orianna
jhin,GOOD_SYNERGY,,46.53,Mel
jhin,GOOD_SYNERGY,,46.00,Ryze
jhin,GOOD_SYNERGY,,45.79,Azir
jinx,WEAK_MATCHUP,Seraphine,45.83,
jinx,WEAK_MATCHUP,Hwei,46.15,
jinx,WEAK_MATCHUP,Twitch,48.55,
jinx,WEAK_MATCHUP,Kog'Maw,48.88,
jinx,WEAK_MATCHUP,Senna,49.38,
jinx,WEAK_MATCHUP,Yasuo,50.14,
jinx,WEAK_MATCHUP,Brand,51.18,
jinx,WEAK_MATCHUP,Ziggs,51.68,
jinx,WEAK_MATCHUP,Ashe,51.74,
jinx,WEAK_MATCHUP,Nilah,52.29,
jinx,WEAK_MATCHUP,Vayne,52.37,
jinx,WEAK_MATCHUP,Zeri,52.41,
jinx,WEAK_MATCHUP,Smolder,53.37,
jinx,WEAK_MATCHUP,Tristana,53.48,
jinx,WEAK_MATCHUP,Miss Fortune,53.60,
jinx,WEAK_MATCHUP,Swain,53.79,
jinx,WEAK_MATCHUP,Ezreal,53.98,
jinx,WEAK_MATCHUP,Mel,54.21,
jinx,WEAK_MATCHUP,Draven,54.26,
jinx,WEAK_MATCHUP,Caitlyn,54.32,
jinx,WEAK_MATCHUP,Lucian,54.40,
jinx,WEAK_MATCHUP,Xayah,54.74,
jinx,WEAK_MATCHUP,Sivir,54.89,
jinx,WEAK_MATCHUP,Jhin,55.08,
jinx,WEAK_MATCHUP,Yunara,55.24,
jinx,WEAK_MATCHUP,Aphelios,55.98,
jinx,WEAK_MATCHUP,Kai'Sa,56.64,
jinx,WEAK_MATCHUP,Varus,56.97,
jinx,WEAK_MATCHUP,Samira,57.01,
jinx,WEAK_MATCHUP,Corki,57.08,
jinx,WEAK_MATCHUP,Kalista,57.17,
jinx,GOOD_SYNERGY,,57.81,Brand
jinx,GOOD_SYNERGY,,56.81,Lux
jinx,GOOD_SYNERGY,,56.55,Fizz
jinx,GOOD_SYNERGY,,55.82,Zoe
jinx,GOOD_SYNERGY,,55.69,Katarina
jinx,GOOD_SYNERGY,,55.63,Kassadin
jinx,GOOD_SYNERGY,,54.91,Anivia
jinx,GOOD_SYNERGY,,54.82,Xerath
jinx,GOOD_SYNERGY,,54.80,Diana
jinx,GOOD_SYNERGY,,54.45,Qiyana
jinx,GOOD_SYNERGY,,54.39,Lissandra
jinx,GOOD_SYNERGY,,54.31,Vex
jinx,GOOD_SYNERGY,,54.29,Twisted Fate
jinx,GOOD_SYNERGY,,54.23,Vel'Koz
jinx,GOOD_SYNERGY,,54.21,Veigar
jinx,GOOD_SYNERGY,,54.01,Hwei
jinx,GOOD_SYNERGY,,54.00,Malzahar
jinx,GOOD_SYNERGY,,53.93,Riven
jinx,GOOD_SYNERGY,,53.70,Irelia
jinx,GOOD_SYNERGY,,53.60,Ahri
jinx,GOOD_SYNERGY,,53.52,Viktor
jinx,GOOD_SYNERGY,,53.36,Galio
jinx,GOOD_SYNERGY,,53.35,Ekko
jinx,GOOD_SYNERGY,,53.29,Annie
jinx,GOOD_SYNERGY,,53.20,Cassiopeia
jinx,GOOD_SYNERGY,,53.17,Naafiri
jinx,GOOD_SYNERGY,,53.03,Syndra
jinx,GOOD_SYNERGY,,52.94,Akali
jinx,GOOD_SYNERGY,,52.84,Sylas
jinx,GOOD_SYNERGY,,52.67,Aurelion Sol
jinx,GOOD_SYNERGY,,52.64,Taliyah
jinx,GOOD_SYNERGY,,52.46,Vladimir
jinx,GOOD_SYNERGY,,52.42,Zed
jinx,GOOD_SYNERGY,,51.96,Aurora
jinx,GOOD_SYNERGY,,51.81,Yone
jinx,GOOD_SYNERGY,,51.63,Ryze
jinx,GOOD_SYNERGY,,51.57,LeBlanc
jinx,GOOD_SYNERGY,,50.82,Yasuo
jinx,GOOD_SYNERGY,,50.55,Akshan
jinx,GOOD_SYNERGY,,48.97,Mel
jinx,GOOD_SYNERGY,,48.92,Talon
jinx,GOOD_SYNERGY,,48.62,Orianna
jinx,GOOD_SYNERGY,,45.37,Azir
ksante,WEAK_MATCHUP,Seraphine,43.88,
ksante,WEAK_MATCHUP,Senna,45.23,
ksante,WEAK_MATCHUP,Hwei,45.36,
ksante,WEAK_MATCHUP,Xayah,46.03,
ksante,WEAK_MATCHUP,Draven,46.52,
ksante,WEAK_MATCHUP,Corki,46.86,
ksante,WEAK_MATCHUP,Jinx,47.67,
ksante,WEAK_MATCHUP,Brand,47.76,
ksante,WEAK_MATCHUP,Lucian,48.33,
ksante,WEAK_MATCHUP,Miss Fortune,48.51,
ksante,WEAK_MATCHUP,Yasuo,48.68,
ksante,WEAK_MATCHUP,Varus,49.15,
ksante,WEAK_MATCHUP,Tristana,49.32,
ksante,WEAK_MATCHUP,Twitch,49.38,
ksante,WEAK_MATCHUP,Aphelios,49.42,
ksante,WEAK_MATCHUP,Mel,49.53,
ksante,WEAK_MATCHUP,Samira,49.54,
ksante,WEAK_MATCHUP,Xerath,49.71,
ksante,WEAK_MATCHUP,Jhin,49.72,
ksante,WEAK_MATCHUP,Caitlyn,49.93,
ksante,WEAK_MATCHUP,Vayne,50.50,
ksante,WEAK_MATCHUP,Nilah,50.64,
ksante,WEAK_MATCHUP,Kog'Maw,50.85,
ksante,WEAK_MATCHUP,Smolder,51.01,
ksante,WEAK_MATCHUP,Kai'Sa,51.33,
ksante,WEAK_MATCHUP,Yunara,51.48,
ksante,WEAK_MATCHUP,Swain,51.83,
ksante,WEAK_MATCHUP,Ziggs,51.90,
ksante,WEAK_MATCHUP,Ashe,51.94,
ksante,WEAK_MATCHUP,Kalista,52.07,
ksante,WEAK_MATCHUP,Ezreal,52.98,
ksante,WEAK_MATCHUP,Zeri,53.04,
ksante,WEAK_MATCHUP,Sivir,53.77,
ksante,GOOD_SYNERGY,,55.06,Yasuo
ksante,GOOD_SYNERGY,,54.80,Senna
ksante,GOOD_SYNERGY,,54.39,Seraphine
ksante,GOOD_SYNERGY,,53.90,Hwei
ksante,GOOD_SYNERGY,,52.88,Ziggs
ksante,GOOD_SYNERGY,,52.38,Yunara
ksante,GOOD_SYNERGY,,52.38,Nilah
ksante,GOOD_SYNERGY,,51.29,Xayah
ksante,GOOD_SYNERGY,,50.21,Kog'Maw
ksante,GOOD_SYNERGY,,50.12,Jinx
ksante,GOOD_SYNERGY,,49.87,Zeri
ksante,GOOD_SYNERGY,,49.86,Ashe
ksante,GOOD_SYNERGY,,49.63,Smolder
ksante,GOOD_SYNERGY,,49.56,Caitlyn
ksante,GOOD_SYNERGY,,49.49,Aphelios
ksante,GOOD_SYNERGY,,49.43,Sivir
ksante,GOOD_SYNERGY,,49.34,Brand
ksante,GOOD_SYNERGY,,48.58,Lucian
ksante,GOOD_SYNERGY,,48.55,Kai'Sa
ksante,GOOD_SYNERGY,,48.50,Tristana
ksante,GOOD_SYNERGY,,48.48,Miss Fortune
ksante,GOOD_SYNERGY,,48.36,Draven
ksante,GOOD_SYNERGY,,48.17,Ezreal
ksante,GOOD_SYNERGY,,47.87,Twitch
ksante,GOOD_SYNERGY,,47.65,Jhin
ksante,GOOD_SYNERGY,,47.55,Vayne
ksante,GOOD_SYNERGY,,47.50,Kalista
ksante,GOOD_SYNERGY,,47.29,Samira
ksante,GOOD_SYNERGY,,47.28,Varus
ksante,GOOD_SYNERGY,,46.46,Mel
ksante,GOOD_SYNERGY,,44.62,Corki
kaisa,WEAK_MATCHUP,Senna,45.44,
kaisa,WEAK_MATCHUP,Seraphine,45.54,
